s_ID,s_Tag,sub_ID,sub_Title,Contributors,Abstract,Keywords,Topic,Link
sess134,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_137,Spatial Data Structures - Interactive Discussion,Interactive Discussion,Spatial Data Structures - Interactive Discussion,"data, discussion, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_137&sess=sess134
sess142,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_138,Controllable Image Generation and Completion - Interactive Discussion,Interactive Discussion,Controllable Image Generation and Completion - Interactive Discussion,"completion, controllable, discussion",General Research,https://s2024.conference-program.org/presentation/?id=misc_138&sess=sess142
sess146,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_139,"Character Animation: 2D, 3D, Robot - Interactive Discussion",Interactive Discussion,"Character Animation: 2D, 3D, Robot - Interactive Discussion","2d, 3d, animation",General Research,https://s2024.conference-program.org/presentation/?id=misc_139&sess=sess146
sess138,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_140,Geometry: Editing and Deformation - Interactive Discussion,Interactive Discussion,Geometry: Editing and Deformation - Interactive Discussion,"deformation, discussion, editing",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_140&sess=sess138
sess147,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_141,Video Generation - Interactive Discussion,Interactive Discussion,Video Generation - Interactive Discussion,"discussion, generation, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_141&sess=sess147
sess148,"Fabrication, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_142,Computational Cameras and Displays - Interactive Discussion,Interactive Discussion,Computational Cameras and Displays - Interactive Discussion,"cameras, computational, discussion",General Research,https://s2024.conference-program.org/presentation/?id=misc_142&sess=sess148
sess143,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_143,Character Control - Interactive Discussion,Interactive Discussion,Character Control - Interactive Discussion,"character, control, discussion",General Research,https://s2024.conference-program.org/presentation/?id=misc_143&sess=sess143
sess104,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_144,Procedural Geometry - Interactive Discussion,Interactive Discussion,Procedural Geometry - Interactive Discussion,"discussion, geometry, interactive",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=misc_144&sess=sess104
sess144,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_145,Radiance Field Processing - Interactive Discussion,Interactive Discussion,Radiance Field Processing - Interactive Discussion,"discussion, field, interactive",General Research,https://s2024.conference-program.org/presentation/?id=misc_145&sess=sess144
sess145,"Fabrication, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_146,"Sound, Light, Radiofrequency - Interactive Discussion",Interactive Discussion,"Sound, Light, Radiofrequency - Interactive Discussion","discussion, interactive, light",General Research,https://s2024.conference-program.org/presentation/?id=misc_146&sess=sess145
sess141,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",misc_147,"Art, illusion, Fabrication - Interactive Discussion",Interactive Discussion,"Art, illusion, Fabrication - Interactive Discussion","art, discussion, fabrication",General Research,https://s2024.conference-program.org/presentation/?id=misc_147&sess=sess141
sess236,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",misc_148,"Question and Answer Session With Victoria Szabo, SIGGRAPH 2025 Art Papers Chair",Interactive Discussion,"Question and Answer Session With Victoria Szabo, SIGGRAPH 2025 Art Papers Chair","2025, answer, art",General Research,https://s2024.conference-program.org/presentation/?id=misc_148&sess=sess236
sess206,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",misc_149,Looking Towards the Future - Open Discussion,Interactive Discussion,Looking Towards the Future - Open Discussion,"discussion, future, looking",General Research,https://s2024.conference-program.org/presentation/?id=misc_149&sess=sess206
sess203,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",misc_150,Game Programming - Open Discussion,Interactive Discussion,"After the presentations, attendees will participate in a brief, open discussion on the future of game programming and development education.","attendees, brief, development",General Research,https://s2024.conference-program.org/presentation/?id=misc_150&sess=sess203
sess362,"Real-Time, Gaming &amp; Interactive, Full Conference, Full Conference Supporter, Exhibitor Full Conference",miscpan_101,Real-Time Round-Table: Up Close &amp; Personal with Real-Time Live!,Emily Hsu,"After watching the live on-stage demos at Real-Time Live! (RTL) on Tuesday night, take a deeper dive and engage in direct conversation with the RTL contributors the next morning. This Real-Time Round-Table is a combined format of presentation-panel with conversational gathering to discuss and celebrate the work shown as part of the Real-Time Live showcase! Hear from the 2024 RTL presenters in lightning talks that reveal some of the behind-the-scenes of their work. Then, break-out into stations and engage with them in more intimate discussions to learn even more with some opportunities for hands-on interaction. Celebrate the 15th Anniversary of Real-Time Live! in true SIGGRAPH style!","live, real, time",General Research,https://s2024.conference-program.org/presentation/?id=miscpan_101&sess=sess362
sess144,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_1000,N-Dimensional Gaussians for Fitting of High Dimensional Functions,"Stavros Diolatzis, Tobias Zirr, Alexander Kuznetsov, Georgios Kopanas, Anton Kaplanyan","We propose the use of N-Dimensional Gaussian mixtures to fit high dimensional functions, applicable to various applications such as neural global illumination and novel view synthesis for complex anisotropic effects. Our method offers quality similar to implicit methods with orders of magnitude faster training as we demonstrate in two applications.","anisotropic, applications, dimensional",General Research,https://s2024.conference-program.org/presentation/?id=papers_1000&sess=sess144
sess109,"Animation, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_1001,Modelling a Feather as a Strongly Anisotropic Elastic Shell,"Jean Jouve, Victor Romero, Rahul Narain, Laurence Boissieux, Theodore Kim, Florence Bertails-Descoubes","We investigate the mechanical properties of bird feathers. Our lab experiments reveal a linear strain-stress relationship of the feather membrane in addition to an extreme anisotropy. From these findings we build a simple orthotropic model for the feather vane, whose numerical implementation avoids locking and ill-conditioning issues.","addition, feather, strain",General Research,https://s2024.conference-program.org/presentation/?id=papers_1001&sess=sess109
sess113,"Animation, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_1003,Multi-material Mesh-based Surface Tracking With Implicit Topology Changes,"Peter Heiss-Synak, Aleksei Kalinov, Malina Strugaru, Arian Etemadi, Huidong Yang, Chris Wojtan","We introduce a multi-material, non-manifold mesh-based surface tracking algorithm that converts self-intersections into topological changes. Our algorithm preserves surface features like mesh-based methods and robustly handles topological changes like level set methods. We demonstrate the effectiveness of the approach on complex soap film simulations with thousands of interacting bubbles.","algorithm, methods, surface",General Research,https://s2024.conference-program.org/presentation/?id=papers_1003&sess=sess113
